Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Jordy de Wijs,D,RKC Waalwijk,90,7.3,0,0,0,0.00383353,0,0,0,46,0,0,0,63,0,0,0,2,0,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Finn Stokkers,F,RKC Waalwijk,30,6.8,1,0,1.0599,0.00002292,3,1,0,2,1,0,2,10,0,0,0,1,0,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Juan Familia-Castillo,D,RKC Waalwijk,90,6.4,0,0,0.2272,0.0357705,4,1,0,41,0,0,0,68,1,0,1,1,0,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Liam Van Gelderen,D,RKC Waalwijk,90,7.2,0,0,0.1157,0.0211593,1,1,0,76,0,0,0,92,0,0,4,3,1,1,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Azzedine Dkidak,M,RKC Waalwijk,60,6,0,0,0.1294,0.0122201,1,0,1,20,1,0,0,38,0,1,3,1,1,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Thijs van Leeuwen,M,RKC Waalwijk,30,6.4,0,0,0.1676,0.0078465,2,0,0,11,1,1,0,23,2,1,0,3,0,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Ryan Fage,M,RKC Waalwijk,30,7.1,0,0,0.0404,0.232737,1,1,0,18,3,0,0,26,0,0,0,0,1,0,0,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Niek Schiks,G,RKC Waalwijk,90,7.6,0,0,0,0.00003992,0,0,0,24,0,0,0,37,0,0,0,0,0,0,0,0,0,3
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Loek Postma,D,RKC Waalwijk,16,6.6,0,0,0,0.00218319,0,0,0,7,0,0,0,11,0,0,0,1,1,0,1,0,0,0
Eerste Divisie,26_27,Vitesse vs RKC Waalwijk,07/08/2026,Rein van Hedel,M,RKC Waalwijk,74,6.5,0,0,0.0526,0.0147027,1,0,0,37,1,0,0,48,1,2,0,4,2,0,0,0,0,0
